time,observed_power,desired_power,drum_1,drum_2,drum_3,drum_4,drum_5,drum_6,drum_7,drum_8,actual_power,c1,c2,c3,c4,c5,c6,Tf,Tm,Tc,Xe,I,diff
128.0,0.6398940919924386,0.64,82.73559901602566,85.15065092891454,62.73551795184612,94.53162580281496,94.9541405506432,50.59737803339958,81.76263802610337,46.52117893397808,0.6398940919924386,0.7505333012977006,0.6401981929454258,0.6139896560897262,0.6249918152829006,0.6362646291790738,0.6386239580544198,819.6965268150975,818.6550972204151,808.2460938324443,1.0215101190702543e+19,1.1687891158085063e+19,-0.010590800756138385
129.0,0.6449109688868548,0.645,82.96627636738121,85.22114266753196,62.67842475250363,94.75431784540415,95.02075644508004,50.45661798417568,81.7047780316323,46.3942021459341,0.6449109688868548,0.7491666287927227,0.6402674076257626,0.6171066455487116,0.629679582326384,0.6413146837730658,0.6436179137056974,819.7574966888455,818.6338801385614,808.2195595204618,1.0215144518579493e+19,1.1687771400094394e+19,-0.008903111314517709
130.0,0.6500079387770097,0.6499999999999999,83.19515195973217,85.29242706596851,62.620329818874595,94.97739818245172,95.08843967989087,50.316220360994336,81.64680753014981,46.2671443849802,0.6500079387770097,0.7478810671329831,0.6404922528136053,0.6204354893489545,0.6344648612944812,0.6463718618784222,0.6486843796039079,819.8207227036976,818.6176263601236,808.1953553857769,1.0215187223699147e+19,1.1687653341204673e+19,0.0007938777009774967
131.0,0.6550310305619751,0.655,83.41687250621617,85.36002147495746,62.55456506386399,95.19648475497961,95.15277762636542,50.17014454603195,81.58223056904971,46.13231100440025,0.6550310305619751,0.7466759813422582,0.6408688233104796,0.6239562211407721,0.6393288228529195,0.6514412396570458,0.6537518491269589,819.8864405675253,818.6061690658412,808.1735267393909,1.021522930232515e+19,1.1687536991786856e+19,0.003103056197506504
132.0,0.6600408171024578,0.6599999999999999,83.63680141158402,85.42844833731651,62.48782814964652,95.41599404364824,95.21822654381394,50.024459201097486,81.51758895181119,45.997437971830365,0.6600408171024578,0.7455493289303143,0.6413898475937704,0.627638996016621,0.6442291512599215,0.6564573097079501,0.6587451716955968,819.9539692981131,818.5993217349696,808.1540990654964,1.0215270764454193e+19,1.1687422324535261e+19,0.004081710245784631
133.0,0.6650745613932928,0.6649999999999999,83.85404949374497,85.49695495814085,62.41900212988257,95.63519727736711,95.28403764888644,49.87815627753734,81.45177920274436,45.8612448900938,0.6650745613932928,0.7445004079562576,0.6420515299226367,0.6314686095575277,0.6491624957638027,0.6614808284563292,0.6637736411769571,820.0237779696139,818.5969139806868,808.1370800486465,1.0215311607350057e+19,1.168730934707589e+19,0.007456139329287126
134.0,0.6700723579062623,0.6699999999999999,84.06718212850392,85.56434628665447,62.346304192394015,95.85292484909296,95.34903592541814,49.72961874604225,81.38306902460754,45.72167443037033,0.6700723579062623,0.7435282272757046,0.6428494515481906,0.6354288478831621,0.6541194514891514,0.6665006224674793,0.6687886635175978,820.0958944708758,818.5988039385675,808.1224644704843,1.0215351831150365e+19,1.1687198059151362e+19,0.007235790626236582
135.0,0.675072266679355,0.6749999999999999,84.27849400527775,85.63255615085363,62.27259865328669,96.07106646448374,95.41512569710612,49.5814404964447,81.31425406895578,45.58203554451465,0.675072266679355,0.7426314225318859,0.643778383147785,0.6395020224034327,0.6590856187597465,0.6714991082662805,0.6737787609414737,820.1701197572281,818.6048473508647,808.1102368619403,1.0215391439740164e+19,1.1687088450223307e+19,0.0072266679355115215
136.0,0.6800769695997647,0.6799999999999999,84.48713377602398,85.70086901187896,62.1968220166862,96.28892530053854,95.48159959092736,49.432657438516614,81.24429288618266,45.44110368490219,0.6800769695997647,0.7418092116190332,0.6448346535947448,0.6436772447832131,0.6640621615557248,0.6765028220356943,0.6787849305148004,820.2466846470189,818.6149156191669,808.1003732925475,1.0215430431529292e+19,1.1686980524774267e+19,0.007696959976477569
137.0,0.6850652644567826,0.6849999999999999,84.69292295463383,85.76914152801037,62.11875606998801,96.50636001974344,95.54831773713231,49.28306883871555,81.17297734431922,45.29862667918205,0.6850652644567826,0.7410605661689457,0.6460140721304437,0.6479425770097333,0.6690443569702613,0.6815009162949947,0.6837792714141571,820.3255295814956,818.6288929917081,808.0928439379201,1.021546880740484e+19,1.1686874280491166e+19,0.006526445678267656
138.0,0.6900576221998971,0.69,84.89678065963089,85.83814859688282,62.03954816535115,96.72412824183702,95.61604277715087,49.133711758255956,81.10142701230943,45.15592995584011,0.6900576221998971,0.7403844175327041,0.6473124492909613,0.6522869661419058,0.6740278942629866,0.6864910565881439,0.688766578117982,820.4065893982574,818.6466653504074,808.0876143304993,1.0215506568775143e+19,1.1686769713630982e+19,0.00576221998971338
139.0,0.6950486490221353,0.695,85.09816881008446,85.90743983089924,61.95852797403931,96.94179050177335,95.68433040305972,48.98397630751133,81.02898790054023,45.01224027872085,0.6950486490221353,0.7397799315735463,0.648726271491624,0.6567024605673526,0.6790141168981344,0.6914837135735552,0.6937600853806617,820.4899437173805,818.6681289360179,808.0846464597129,1.021554371490538e+19,1.1686666826330479e+19,0.004864902213530531
