time,observed_power,desired_power,drum_1,drum_2,drum_3,drum_4,drum_5,drum_6,drum_7,drum_8,actual_power,c1,c2,c3,c4,c5,c6,Tf,Tm,Tc,Xe,I,diff
45.0,0.9985777345638742,0.8475,77.82580558351474,77.89690230130218,77.72538212949875,77.61502415984869,77.83960860415827,77.79247231369372,77.86825984152965,77.75682850398589,0.9985777345638742,0.9997309945370048,0.9994439437146857,0.9989261807307286,0.9987091855004204,0.9986066013767293,0.9985881149686725,832.3707077412114,830.2064996073731,814.3432871911609,1.0211275088746836e+19,1.169842627296506e+19,15.107773456387418
46.0,0.9985376040416811,0.8380000000000001,77.82627342869527,77.89901573555544,77.72378804262262,77.61103864777833,77.84045022337232,77.79226333503611,77.86976965849753,77.75599004486575,0.9985376040416811,0.9997161635034972,0.9994162510029201,0.9988857743462476,0.9986684029515925,0.9985662981281009,0.9985479195486906,832.3696206773843,830.205699077719,814.3429146788085,1.0211275264845631e+19,1.169842578894156e+19,16.053760404168106
47.0,0.99849772847114,0.8285,77.82673317072913,77.90112631181255,77.7221990207443,77.60706325452774,77.84128873290028,77.79205107637681,77.87127895008307,77.75516086067073,0.99849772847114,0.9997010143006366,0.9993881736869497,0.9988454122980143,0.9986278302483063,0.9985262419799477,0.9985079762646821,832.3685279664286,830.2048846634667,814.3425327492994,1.0211275445817958e+19,1.1698425291500986e+19,16.999772847114002
48.0,0.9984581177281756,0.8190000000000001,77.8271847808035,77.90323404194787,77.72061510437634,77.60309809045866,77.84212410782929,77.79183551850728,77.87278771244455,77.75434098562691,0.9984581177281756,0.999685554235689,0.9993597319045439,0.9988051182117351,0.9985874808514166,0.9984864434501042,0.9984682952151889,832.3674300987834,830.2040569130182,814.3421416906937,1.0211275631631469e+19,1.1698424780730999e+19,17.945811772817557
49.0,0.9984187808610377,0.8095,77.82762823138619,77.90533893667161,77.71903633403126,77.5991432659328,77.84295632452704,77.79161664186977,77.87429594080895,77.75353045419324,0.9984187808610377,0.9996697906430502,0.9993309454596443,0.9987649141601493,0.9985473671452111,0.9984469121844327,0.9984288856468104,832.36632755059,830.2032163686752,814.3417417922144,1.021127582225266e+19,1.1698424256722432e+19,18.891878086103773
50.0,0.9983797261737272,0.8,77.8280634946539,77.90744100762531,77.71746274998877,77.59519889364019,77.84378535912838,77.79139442667365,77.87580363098532,77.75272930152714,0.9983797261737272,0.9996537308739508,0.9993018338081981,0.9987248207469516,0.9985075005152327,0.9984076570272938,0.9983897560338499,832.3652207841214,830.2023635662185,814.3413333435946,1.0211276017646975e+19,1.1698423719569025e+19,19.837972617372714
51.0,0.9983409637621484,0.79,77.82849010686623,77.90954012162983,77.71589466843288,77.5912656404078,77.84461101582274,77.79116867454722,77.87731075119227,77.75193805958843,0.9983409637621484,0.9996373822983521,0.9992724160743511,0.9986848572880253,0.9984678916742125,0.99836868691649,0.9983509150815412,832.364110256303,830.2014990347293,814.3409166344894,1.0211276217778782e+19,1.169842316936748e+19,20.834096376214838
52.0,0.9983025020715967,0.78,77.82890803781338,77.9116362910252,77.71433213476557,77.58734363103285,77.84543326667044,77.79093936383724,77.87881729595829,77.75115676609566,0.9983025020715967,0.9996207523174115,0.999242711092083,0.9986450420601335,0.998428551093764,0.9983300114032403,0.9983123727935093,832.3629964281698,830.2006232972047,814.3404919539939,1.0211276422611243e+19,1.1698422606217804e+19,21.83025020715966
53.0,0.9982643482316609,0.77,77.82931725705275,77.91372953071259,77.71277519485447,77.58343299031257,77.84625208565267,77.79070647184271,77.88032325888052,77.75038546150317,0.9982643482316609,0.9996038483350085,0.99921273734485,0.9986053921711239,0.9983894884728058,0.9982916384506746,0.9982741365504747,832.3618797444515,830.1997368704754,814.340059590256,1.02112766321066e+19,1.1698422030222553e+19,22.826434823166085
54.0,0.9982265086484784,0.76,77.82971773344325,77.91581985349767,77.71122389480006,77.579533844674,77.84706744587747,77.79046997819096,77.8818286340218,77.74962418446084,0.9982265086484784,0.9995866777465918,0.9991825129490908,0.9985659235922625,0.9983507127135733,0.9982535750336092,0.9982362128757347,832.3607606335258,830.1988402646008,814.3396198301112,1.0211276846226272e+19,1.1698421441486547e+19,23.822650864847837
